Couse_Section_SSRID,Registrar API Response
54a19aa7e4b015c91e1ae8e5,"{""createdAt"":""2014-12-29T18:17:11.125Z"",""updatedAt"":""2015-12-03T15:50:29.079Z"",""id"":""54a19aa7e4b015c91e1ae8e5"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/54a19aa7e4b015c91e1ae8e5/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54a19aa6e4b0f74ecb09e47c"",""sectionCode"":""M4A"",""sectionTitle"":""H200Z- Essential Issues in American Hist"",""sectionDescription"":""This course will examine our nation’s history from its colonial origins to the present.  Surveying the broad landscape of America’s past, we will explore the people and institutions that have helped to shape political, intellectual, social, and economic change over time.  This course will pay special attention to those issues involving racial and ethnic minorities, gender equality, and constitutional freedoms in the development of American identities."",""productCodes"":[""457ed5cf-fbe0-4503-8ece-c95c22f5461f""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/b5be36a2-54de-498a-8a4e-85db5a92a342/1/file/pearson_brands_v10forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-01-05T07:00:00.000Z"",""endDate"":""2015-05-29T06:00:00.000Z"",""openenrollmentbegins"":""2014-12-29T18:17:05.723Z"",""openenrollmentends"":""2014-12-29T18:17:05.723Z"",""sectionKeys"":[{""key"":""gqs4rk"",""active"":true,""createdDate"":""2014-12-29T18:17:11.125Z""}]}"
5550f493e4b00c11749aa55c,"{""createdAt"":""2015-05-11T18:27:31.976Z"",""updatedAt"":""2015-12-03T16:02:05.891Z"",""id"":""5550f493e4b00c11749aa55c"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/5550f493e4b00c11749aa55c/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""5550f493e4b00c11749aa55b"",""sectionCode"":""84-101-001"",""sectionTitle"":""Intro to Comparative Politics - Scribner"",""sectionDescription"":""This is the electronic book for our Fall 2015 Comparative Politics Course. Politics is the competition for power; public power – the power to make decisions for the whole political community. Comparative Politics is the study of this competition for power in countries other than our own."",""sectionStatus"":""active"",""productCodes"":[""880e3fcc-254c-452c-9281-563677c92b93""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/ebce91e0-f057-41af-9517-d2f8b8d6c342/1/file/roskin-full-2-5-15/OPS/public/images/catalog.jpg"",""startDate"":""2015-09-10T05:00:00.000Z"",""endDate"":""2016-01-22T06:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""1970-01-01T15:40:00.000Z\"",\""endTime\"":\""1970-01-01T17:10:00.000Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":4,\""startTime\"":\""1970-01-01T15:40:00.000Z\"",\""endTime\"":\""1970-01-01T17:10:00.000Z\"",\""overlap\"":false}""],""openenrollmentbegins"":""2015-05-11T18:27:30.888Z"",""openenrollmentends"":""2015-05-11T18:27:30.888Z"",""sectionKeys"":[{""key"":""dszaqq"",""active"":true,""createdDate"":""2015-05-11T18:27:31.975Z""}]}"
54aed6f6e4b015c91e1b1a49,"{""createdAt"":""2015-01-08T19:13:58.947Z"",""updatedAt"":""2015-12-03T15:50:55.197Z"",""id"":""54aed6f6e4b015c91e1b1a49"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/54aed6f6e4b015c91e1b1a49/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54aed6f6e4b015c91e1b1a48"",""sectionCode"":""SOCI 1105 08"",""sectionTitle"":""Introduction to Sociology"",""sectionDescription"":""This course is designed to introduce you to the basic concepts of the relationships between individuals and the social structure and groups to which they belong. As you become familiar with sociological inquiry, I hope you will develop an appreciation for the complexity of social life – what sociologists call the sociological imagination or sociological consciousness."",""productCodes"":[""154f3933-2405-4858-81dc-c7b857433438""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/2712ad98-ba0f-4021-8682-48e97859d78a/1/file/pearson_macionis_brief_v6forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-01-11T06:00:00.000Z"",""endDate"":""2015-05-15T05:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":1,\""startTime\"":\""2015-01-08T18:45:09.339Z\"",\""endTime\"":\""2015-01-08T20:00:09.339Z\""}"",""{\""active\"":true,\""dayValue\"":3,\""startTime\"":\""2015-01-08T18:45:09.339Z\"",\""endTime\"":\""2015-01-08T20:00:09.339Z\""}""],""openenrollmentbegins"":""2015-01-08T19:13:56.983Z"",""openenrollmentends"":""2015-01-08T19:13:56.983Z"",""sectionKeys"":[{""key"":""sgidwa"",""active"":true,""createdDate"":""2015-01-08T19:13:58.947Z""}]}"
55368a5be4b0ff1b857052af,"{""createdAt"":""2015-04-21T17:35:23.715Z"",""updatedAt"":""2015-04-21T17:35:23.715Z"",""id"":""55368a5be4b0ff1b857052af"",""courseId"":""55368a5be4b0ff1b857052ae"",""sectionTitle"":""Manza Writing Space QA"",""sectionDescription"":""Manza WS"",""productCodes"":[""cca5c5a7-494b-49d9-b65f-06632a68bd11""],""startDate"":""2015-04-21T04:00:00.000Z"",""endDate"":""2015-06-30T04:00:00.000Z"",""openenrollmentbegins"":""2015-04-21T17:35:23.323Z"",""openenrollmentends"":""2015-04-21T17:35:23.323Z"",""sectionKeys"":[{""key"":""ienhlq"",""active"":true,""createdDate"":""2015-04-21T17:35:23.715Z""}]}"
55270136e4b0ff1b85704b73,"{""createdAt"":""2015-04-09T22:46:14.573Z"",""updatedAt"":""2015-07-01T16:58:13.780Z"",""id"":""55270136e4b0ff1b85704b73"",""courseId"":""55270136e4b0ff1b85704b72"",""sectionTitle"":""Introduction to Sociology"",""sectionDescription"":""A beginning sociology course."",""sectionStatus"":""active"",""productCodes"":[""72937e22-b353-42e8-87d3-91d5725c722b""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/7be78b97-25e9-471f-bd17-9814429bd319/1/file/pearson_henslin_brief_v5forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-04-09T06:00:00.000Z"",""endDate"":""2015-04-23T06:00:00.000Z"",""openenrollmentbegins"":""2015-04-09T22:46:14.646Z"",""openenrollmentends"":""2015-04-09T22:46:14.646Z"",""sectionKeys"":[{""key"":""9lj6ac"",""active"":true,""createdDate"":""2015-04-09T22:46:14.572Z""}]}"
549fc76ee4b015c91e1ae481,"{""createdAt"":""2014-12-28T09:03:42.934Z"",""updatedAt"":""2015-12-03T15:50:28.303Z"",""id"":""549fc76ee4b015c91e1ae481"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/549fc76ee4b015c91e1ae481/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""549fc76ee4b01e0dba9e0ed6"",""sectionCode"":""SOC 1010 - 006"",""sectionTitle"":""Introduction to Sociology"",""sectionDescription"":""This is an introductory level course, which aims to introduce you to the exciting world of sociology, where we learn to look at familiar things with new eyes, and challenge some of our own deeply-held assumptions about the world.  In this course, I want to provide you with an understanding of how we “think sociologically.”"",""sectionStatus"":""deleted"",""productCodes"":[""154f3933-2405-4858-81dc-c7b857433438""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/2712ad98-ba0f-4021-8682-48e97859d78a/1/file/pearson_macionis_brief_v6forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-01-12T05:00:00.000Z"",""endDate"":""2015-05-08T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":4,\""startTime\"":\""2014-12-28T16:00:47.213Z\"",\""endTime\"":\""2014-12-28T17:15:47.213Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""2014-12-28T16:00:56.618Z\"",\""endTime\"":\""2014-12-28T17:15:56.618Z\"",\""overlap\"":false}""],""openenrollmentbegins"":""2014-12-28T09:03:35.518Z"",""openenrollmentends"":""2014-12-28T09:03:35.518Z"",""sectionKeys"":[{""key"":""sl3ktv"",""active"":true,""createdDate"":""2014-12-28T09:03:42.934Z""}]}"
53e6f3e8e4b0ad5ed0dac157,"{""createdAt"":""2014-08-10T04:24:08.382Z"",""updatedAt"":""2014-08-10T04:24:08.815Z"",""id"":""53e6f3e8e4b0ad5ed0dac157"",""courseId"":""53e6f3e8e4b0ad5ed0dac156"",""sectionCode"":""PPR00053"",""sectionTitle"":""Perf-Prod-Revel-Course-PPR00053"",""sectionDescription"":""Perf-Prod-Revel-Course-PPR00053"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-01T04:00:00.000Z"",""endDate"":""2014-08-31T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""monday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""friday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""wednesday\""}""],""openenrollmentbegins"":""2014-07-01T04:00:00.000Z"",""openenrollmentends"":""2014-07-31T04:00:00.000Z"",""sectionKeys"":[{""key"":""f0fu3t"",""active"":true,""createdDate"":""2014-08-10T04:24:08.815Z""}]}"
5562565fe4b0e04a63be5123,"{""createdAt"":""2015-05-24T22:53:19.298Z"",""updatedAt"":""2015-12-03T16:02:38.861Z"",""id"":""5562565fe4b0e04a63be5123"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/5562565fe4b0e04a63be5123/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""5562565fe4b0e04a63be5122"",""sectionCode"":""HUMA-101-001"",""sectionTitle"":""Introduction to Humanities 101"",""sectionDescription"":""This course is an inquiry into the disciplines of the humanities with emphasis on artistic achievements from the beginning of civilization to the Renaissance. The class takes a broad look at the humanities through the arts. This course is an introduction to the genres of the humanities—architecture and urban planning, philosophy, religious narratives, music, literature, the visual arts, and scientific innovation—from prehistory through the Renaissance, as they reveal a diverse human experience."",""productCodes"":[""f8b640fe-d93c-4ad2-86c6-96b23d75da91""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/9eaf50f5-ef46-4080-b787-85c3649571c8/1/file/pearson-sayre-vol1_v1/OPS/public/images/catalog.jpg"",""startDate"":""2015-06-02T07:00:00.000Z"",""endDate"":""2015-07-23T07:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""1970-01-02T00:00:00.000Z\"",\""endTime\"":\""1970-01-02T02:45:00.000Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":4,\""startTime\"":\""1970-01-02T00:00:00.000Z\"",\""endTime\"":\""1970-01-02T02:45:00.000Z\"",\""overlap\"":false}""],""openenrollmentbegins"":""2015-05-24T22:53:18.389Z"",""openenrollmentends"":""2015-05-24T22:53:18.389Z"",""sectionKeys"":[{""key"":""hycmnl"",""active"":true,""createdDate"":""2015-05-24T22:53:19.298Z""}]}"
54a2eb0de4b0a9a26c036c05,"{""createdAt"":""2014-12-30T18:12:29.946Z"",""updatedAt"":""2015-12-03T15:50:31.217Z"",""id"":""54a2eb0de4b0a9a26c036c05"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/54a2eb0de4b0a9a26c036c05/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54a2eb0de4b0f74ecb09e761"",""sectionCode"":""SOC 111"",""sectionTitle"":""Intro to Sociology"",""sectionDescription"":""This survey course is designed to provide an introduction to the sociological perspective as it applies to understanding the social forces that shape peoples’ lives, interests and personalities. Students will examine the forms of social organizations, social interaction, and major social institutions such as family, religion and government. Students will be introduced to major concepts and processes, theoretical perspectives, and research methodologies used in studying society."",""productCodes"":[""72937e22-b353-42e8-87d3-91d5725c722b""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/7be78b97-25e9-471f-bd17-9814429bd319/1/file/pearson_henslin_brief_v5forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-01-05T06:00:00.000Z"",""endDate"":""2015-01-17T06:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""3\"",\""startTime\"":\""2014-12-30T15:00:41.755Z\"",\""endTime\"":\""2014-12-30T19:30:41.755Z\""}"",""{\""active\"":true,\""dayValue\"":\""5\"",\""startTime\"":\""2014-12-30T15:00:41.755Z\"",\""endTime\"":\""2014-12-30T19:30:41.755Z\""}"",""{\""active\"":true,\""dayValue\"":1,\""startTime\"":\""2014-12-30T15:00:41.755Z\"",\""endTime\"":\""2014-12-30T19:30:41.755Z\""}"",""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""2014-12-30T15:00:41.755Z\"",\""endTime\"":\""2014-12-30T19:30:41.755Z\""}"",""{\""active\"":true,\""dayValue\"":\""4\"",\""startTime\"":\""2014-12-30T15:00:41.755Z\"",\""endTime\"":\""2014-12-30T19:30:41.755Z\""}""],""openenrollmentbegins"":""2014-12-30T18:13:15.855Z"",""openenrollmentends"":""2014-12-30T18:13:15.855Z"",""sectionKeys"":[{""key"":""iedvum"",""active"":true,""createdDate"":""2014-12-30T18:12:29.946Z""}]}"
53c5534ee4b0b0e2bbd161d7,"{""createdAt"":""2014-07-15T16:14:06.828Z"",""updatedAt"":""2014-07-15T16:14:08.346Z"",""id"":""53c5534ee4b0b0e2bbd161d7"",""courseId"":""53c5534ee4b0cb5e42d3cc46"",""sectionCode"":""N/A"",""sectionTitle"":""Test0717"",""sectionDescription"":""Cicc"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-01T04:00:00.000Z"",""endDate"":""2014-08-31T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1405440032266,\""endTime\"":1405440032267,\""day\"":\""thursday\""}"",""{\""active\"":true,\""startTime\"":1405440032266,\""endTime\"":1405440032267,\""day\"":\""tuesday\""}""],""openenrollmentbegins"":""2014-07-15T16:14:06.140Z"",""openenrollmentends"":""2014-07-15T16:14:06.140Z"",""sectionKeys"":[{""key"":""kt2iw9"",""active"":true,""createdDate"":""2014-07-15T16:14:08.346Z""}]}"
54f852e5e4b0abd47c4682ff,"{""createdAt"":""2015-03-05T12:58:13.228Z"",""updatedAt"":""2015-12-03T15:54:03.703Z"",""id"":""54f852e5e4b0abd47c4682ff"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/54f852e5e4b0abd47c4682ff/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54f852e5e4b0965e6c91412f"",""sectionCode"":""Psych1002"",""sectionTitle"":""Essentials of Sociology Sample course"",""sectionDescription"":""REVEL for Essentials of Sociology: A Down-to-Earth Approach -- Access Card, 11th Edition\nJames M. Henslin, © 2015"",""productCodes"":[""72937e22-b353-42e8-87d3-91d5725c722b""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/7be78b97-25e9-471f-bd17-9814429bd319/1/file/pearson_henslin_brief_v5forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-03-04T16:00:00.000Z"",""endDate"":""2016-03-04T16:00:00.000Z"",""openenrollmentbegins"":""2015-03-05T12:58:13.090Z"",""openenrollmentends"":""2015-03-05T12:58:13.090Z"",""sectionKeys"":[{""key"":""5fyuez"",""active"":true,""createdDate"":""2015-03-05T12:58:13.228Z""}]}"
54babf6fe4b0171ac27fb271,"{""createdAt"":""2015-01-17T20:00:47.770Z"",""updatedAt"":""2015-12-03T15:51:23.259Z"",""id"":""54babf6fe4b0171ac27fb271"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/54babf6fe4b0171ac27fb271/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54babf6fe4b06e08ac11dfbe"",""sectionCode"":""AMH 2042"",""sectionTitle"":""Modern American Civilization"",""sectionDescription"":""This survey course, Modern American Civilization from 1865 to present, challenges us to think critically as we examine the key characteristic feature of America—the diversity of the people."",""productCodes"":[""98eb9b97-9c6c-411f-bcba-6516fd4af916""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/2298bb59-0a91-49f2-bf30-056462268b79/1/file/metrodigi_brands_vol2_v1/OPS/public/images/catalog.jpg"",""startDate"":""2015-01-13T05:00:00.000Z"",""endDate"":""2015-04-30T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""4\"",\""startTime\"":\""2015-01-17T22:00:38.653Z\"",\""endTime\"":\""2015-01-17T23:15:38.653Z\""}"",""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""2015-01-17T22:00:38.653Z\"",\""endTime\"":\""2015-01-17T23:15:38.653Z\""}""],""openenrollmentbegins"":""2015-01-17T20:00:46.921Z"",""openenrollmentends"":""2015-01-17T20:00:46.921Z"",""sectionKeys"":[{""key"":""lk1bjm"",""active"":true,""createdDate"":""2015-01-17T20:00:47.770Z""}]}"
53e6f376e4b0b5c90740346f,"{""createdAt"":""2014-08-10T04:22:14.088Z"",""updatedAt"":""2014-08-10T04:22:14.743Z"",""id"":""53e6f376e4b0b5c90740346f"",""courseId"":""53e6f375e4b0ad5ed0dac14e"",""sectionCode"":""PPR00038"",""sectionTitle"":""Perf-Prod-Revel-Course-PPR00038"",""sectionDescription"":""Perf-Prod-Revel-Course-PPR00038"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-01T04:00:00.000Z"",""endDate"":""2014-08-31T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""monday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""friday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""wednesday\""}""],""openenrollmentbegins"":""2014-07-01T04:00:00.000Z"",""openenrollmentends"":""2014-07-31T04:00:00.000Z"",""sectionKeys"":[{""key"":""rhscrf"",""active"":true,""createdDate"":""2014-08-10T04:22:14.743Z""}]}"
555b5f2fe4b09fff580d2975,"{""createdAt"":""2015-05-19T16:05:03.414Z"",""updatedAt"":""2015-12-03T16:02:26.699Z"",""id"":""555b5f2fe4b09fff580d2975"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/555b5f2fe4b09fff580d2975/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""555b5f2fe4b09fff580d2974"",""sectionTitle"":""Public Speaking Audience Center Approach"",""sectionDescription"":""Public Speaking: An Audience-Centered Approach -- Access Card, 9th Edition\nSteven A. Beebe, Susan J. Beebe, © 2015"",""productCodes"":[""e671d40c-bb38-4f24-b0d7-751cd0ffbd84""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/219f3e56-49b2-40ae-9d92-7233bb483f8f/1/file/pearson_beebe_v5_GDforV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-05-22T04:00:00.000Z"",""endDate"":""2015-10-30T04:00:00.000Z"",""openenrollmentbegins"":""2015-05-19T16:05:03.273Z"",""openenrollmentends"":""2015-05-19T16:05:03.273Z"",""sectionKeys"":[{""key"":""45dy5f"",""active"":true,""createdDate"":""2015-05-19T16:05:03.414Z""}]}"
54a90754e4b0a9a26c037941,"{""createdAt"":""2015-01-04T09:26:44.655Z"",""updatedAt"":""2015-12-03T15:50:39.970Z"",""id"":""54a90754e4b0a9a26c037941"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/54a90754e4b0a9a26c037941/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54a90754e4b01e0dba9e257b"",""sectionCode"":""HUMA-101-008"",""sectionTitle"":""Intro to Humanities 1"",""sectionDescription"":""This course is an inquiry into the disciplines of the humanities with emphasis on artistic achievements from the beginning of civilization to the Renaissance. The class takes a broad look at the humanities through the arts. This course is an introduction to the genres of the humanities—architecture and urban planning, philosophy, religious narratives, music, literature, the visual arts, and scientific innovation—from prehistory through the Renaissance, as they reveal a diverse human experience."",""sectionStatus"":""active"",""productCodes"":[""f8b640fe-d93c-4ad2-86c6-96b23d75da91""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/9eaf50f5-ef46-4080-b787-85c3649571c8/1/file/pearson-sayre-vol1_v1/OPS/public/images/catalog.jpg"",""startDate"":""2015-01-11T22:00:00.000Z"",""endDate"":""2015-05-08T21:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""5\"",\""startTime\"":\""2015-01-04T09:00:40.000Z\"",\""endTime\"":\""2015-01-04T11:45:40.000Z\""}""],""openenrollmentbegins"":""2015-01-04T09:26:43.169Z"",""openenrollmentends"":""2015-01-04T09:26:43.169Z"",""sectionKeys"":[{""key"":""s9iuqg"",""active"":true,""createdDate"":""2015-01-04T09:26:44.655Z""}]}"
53e6f2b7e4b0dcd0fdaeb248,"{""createdAt"":""2014-08-10T04:19:03.263Z"",""updatedAt"":""2014-08-10T04:19:03.700Z"",""id"":""53e6f2b7e4b0dcd0fdaeb248"",""courseId"":""53e6f2b6e4b0b5c907403462"",""sectionCode"":""PPR00006"",""sectionTitle"":""Perf-Prod-Revel-Course-PPR00006"",""sectionDescription"":""Perf-Prod-Revel-Course-PPR00006"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-01T04:00:00.000Z"",""endDate"":""2014-08-31T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""monday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""friday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""wednesday\""}""],""openenrollmentbegins"":""2014-07-01T04:00:00.000Z"",""openenrollmentends"":""2014-07-31T04:00:00.000Z"",""sectionKeys"":[{""key"":""vjte5t"",""active"":true,""createdDate"":""2014-08-10T04:19:03.700Z""}]}"
53e6f376e4b064547b5ae242,"{""createdAt"":""2014-08-10T04:22:14.494Z"",""updatedAt"":""2014-08-10T04:22:14.885Z"",""id"":""53e6f376e4b064547b5ae242"",""courseId"":""53e6f376e4b064547b5ae241"",""sectionCode"":""PPR00039"",""sectionTitle"":""Perf-Prod-Revel-Course-PPR00039"",""sectionDescription"":""Perf-Prod-Revel-Course-PPR00039"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-01T04:00:00.000Z"",""endDate"":""2014-08-31T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""monday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""friday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""wednesday\""}""],""openenrollmentbegins"":""2014-07-01T04:00:00.000Z"",""openenrollmentends"":""2014-07-31T04:00:00.000Z"",""sectionKeys"":[{""key"":""xegvji"",""active"":true,""createdDate"":""2014-08-10T04:22:14.885Z""}]}"
55d61ed1e4b08f9181889fa8,"{""createdAt"":""2015-08-20T18:39:13.266Z"",""updatedAt"":""2015-12-03T16:10:53.158Z"",""id"":""55d61ed1e4b08f9181889fa8"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/55d61ed1e4b08f9181889fa8/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""55d61ed1e4b08f9181889fa7"",""sectionCode"":""SOCI-1301-NT"",""sectionTitle"":""SOCI 1301 – Introduction to Sociology"",""productCodes"":[""8410c52f-465b-4143-83db-031142aac725""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/3b99be28-582e-47c8-a4d9-e59164c53092/1/file/pearson_macionis_v13-revel-2/OPS/public/images/catalog.jpg"",""startDate"":""2015-08-24T05:00:00.000Z"",""endDate"":""2015-12-11T06:00:00.000Z"",""openenrollmentbegins"":""2015-08-20T18:39:17.054Z"",""openenrollmentends"":""2015-08-20T18:39:17.054Z"",""sectionKeys"":[{""key"":""1u1whc"",""active"":true,""createdDate"":""2015-08-20T18:39:13.266Z""}]}"
53e4d345e4b064547b5ae103,"{""createdAt"":""2014-08-08T13:40:21.311Z"",""updatedAt"":""2014-08-08T13:40:22.013Z"",""id"":""53e4d345e4b064547b5ae103"",""courseId"":""53e4d344e4b0ad5ed0dabff2"",""sectionCode"":""T_0808"",""sectionTitle"":""Testing_0808"",""sectionDescription"":""Desc"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-31T18:30:00.000Z"",""endDate"":""2014-09-17T18:30:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1407504615800,\""endTime\"":\""2014-08-08T14:30:15.800Z\"",\""day\"":\""wednesday\""}"",""{\""active\"":true,\""startTime\"":1407504615800,\""endTime\"":\""2014-08-08T14:30:15.800Z\"",\""day\"":\""friday\""}"",""{\""active\"":true,\""startTime\"":1407504615800,\""endTime\"":\""2014-08-08T14:30:15.800Z\"",\""day\"":\""monday\""}""],""openenrollmentbegins"":""2014-08-08T13:39:26.820Z"",""openenrollmentends"":""2014-08-08T13:39:26.820Z"",""sectionKeys"":[{""key"":""ctcspq"",""active"":true,""createdDate"":""2014-08-08T13:40:22.013Z""}]}"
